59, 4*x0^2 - 4*x0*x1 + x1^2 - x2^2 - 3*x0*x3 - x1*x3 + x2*x3 + 5*x0*x4 + 3*x1*x4 + 2*x2*x4, 4*x0^3 + 4*x0^2*x1 - x0*x1^2 + 4*x1^3 - x0^2*x2 - 4*x0*x1*x2 + x1^2*x2 - 3*x0*x2^2 + 3*x1*x2^2 - 4*x2^3 + 4*x0^2*x3 + x0*x1*x3 - 4*x1^2*x3 - 4*x1*x2*x3 + 5*x2^2*x3 - x0*x3^2 + 5*x1*x3^2 + 4*x2*x3^2 + 2*x0^2*x4 + 2*x0*x1*x4 + 4*x0*x2*x4 + 3*x1*x2*x4 + 2*x2^2*x4 - 4*x0*x3*x4 - 5*x1*x3*x4 - 5*x2*x3*x4 - 3*x0*x4^2 + 3*x1*x4^2 - 3*x2*x4^2, t^22 - 5*t^21 - 5133*t^20 - 17405*t^19 + 10474329*t^18 - 181760415*t^17 - 37176063548*t^16 + 717069071897*t^15 + 54750332666018*t^14 - 3817591377712346*t^13 + 60640970730584573*t^12 + 34755939224443615268*t^11 + 211091219113164898613*t^10 - 46259132874227850638906*t^9 + 2309398248874913466511538*t^8 + 105287565619160827586866937*t^7 - 19001308901152083472735750748*t^6 - 323387661106146036026368065615*t^5 + 64871564817892894826889433962369*t^4 - 375237482770164783802595745468605*t^3 - 385218799811851167051744792298069893*t^2 - 1306201677522943612416835789976214005*t + 909377607891473342964601076981440190281, t^22 - 113*t^21 + 1239*t^20 + 247151*t^19 - 5134475*t^18 - 133290971*t^17 - 40035760744*t^16 + 3838428561331*t^15 - 129409877210588*t^14 + 8222504505841976*t^13 - 649724686399120425*t^12 + 2261691633355338199425*t^10 - 99635055421413832145336*t^9 + 5458577679158886375390908*t^8 - 563598145373155018259111251*t^7 + 20462948047394551432176962344*t^6 + 237150951477840426419336581451*t^5 + 31799786675437693542592859785475*t^4 - 5328372255336339929996859585654191*t^3 - 92983848230446833426283225727120319*t^2 + 29520157912018525640620488853462436513*t - 909377607891473342964601076981440190281, 553.200
47, x0^2 - x0*x1 + x1^2 - 4*x0*x2 + 2*x1*x2 + 4*x2^2 - x0*x3 - 4*x1*x3 - 2*x2*x3 - 3*x0*x4 - 2*x1*x4 + 4*x2*x4, -2*x0^3 + 5*x0*x1^2 - x1^3 - 4*x0^2*x2 - 3*x0*x1*x2 + 4*x1^2*x2 + 4*x0*x2^2 - 3*x1*x2^2 + 3*x2^3 + 4*x0^2*x3 - 4*x0*x1*x3 + 5*x1^2*x3 + 4*x0*x2*x3 - 2*x1*x2*x3 - x2^2*x3 + 3*x0*x3^2 - 3*x1*x3^2 + 3*x2*x3^2 - x0^2*x4 + x0*x1*x4 - x1^2*x4 - x0*x2*x4 - x1*x2*x4 + 3*x2^2*x4 - 5*x0*x3*x4 - 2*x2*x3*x4 - 4*x0*x4^2 - x1*x4^2 + 5*x2*x4^2, t^22 + 78*t^21 - 2209*t^20 - 313678*t^19 - 4256743*t^18 + 287901179*t^17 + 24539915749*t^16 + 1174934470861*t^15 - 28877517866391*t^14 - 4000296159175848*t^13 - 81696524536501991*t^12 + 180467622701132898119*t^10 + 19520169162303361144488*t^9 + 311276983248873241107639*t^8 - 27976701494455747617446221*t^7 - 1290778273537779401542541701*t^6 - 33451664976824881125957646139*t^5 + 1092565396785449931012209900167*t^4 + 177848328247465679014036313993038*t^3 + 2766668711962335809450748011342401*t^2 - 215800159533062193137158344884707278*t - 6111571184724799803076702357055363809, t^22 - 172*t^21 + 9541*t^20 - 30926*t^19 - 17546087*t^18 + 736831831*t^17 + 3440175105*t^16 - 2489998740999*t^15 + 143374343091029*t^14 - 1381054626382138*t^13 - 204800876577806361*t^12 + 13465377852372492544*t^11 - 452405136360374251449*t^10 - 6739106020319017537978*t^9 + 1545462916832125039183541*t^8 - 59290073809351171556239239*t^7 + 180950225262305523580730145*t^6 + 85613583245772153390162789271*t^5 - 4503501269676610691245450564103*t^4 - 17534342221581123283074002788046*t^3 + 11949654224007535517414932900053349*t^2 - 475867018457521759225528657950892972*t + 6111571184724799803076702357055363809, 477.970
67, 3*x0^2 + 5*x0*x1 - x1^2 - x0*x2 + 5*x1*x2 + 3*x2^2 - 4*x0*x3 + 3*x2*x3 - 3*x0*x4 + x1*x4 + 3*x2*x4, -4*x0^3 - 4*x0^2*x1 + x0*x1^2 + 2*x1^3 + 4*x0^2*x2 - 5*x0*x1*x2 + 5*x1^2*x2 - 3*x0*x2^2 + 5*x1*x2^2 + x2^3 + 5*x0^2*x3 - 5*x1^2*x3 - 2*x0*x2*x3 - 4*x1*x2*x3 + 3*x0*x3^2 + x1*x3^2 + 5*x2*x3^2 + 2*x0^2*x4 - 4*x0*x1*x4 + 5*x1^2*x4 - 5*x0*x2*x4 - 5*x2^2*x4 - 4*x0*x3*x4 + 3*x1*x3*x4 + 3*x2*x3*x4 - 3*x0*x4^2 + 5*x1*x4^2 + 3*x2*x4^2, t^22 - 119*t^21 + 2077*t^20 + 570103*t^19 - 60453363*t^18 + 1994960979*t^17 + 122861384737*t^16 - 17006175847772*t^15 + 690921123006822*t^14 + 4872812130679692*t^13 - 2775066508422084594*t^12 + 251551617028143079962*t^11 - 12457273556306737742466*t^10 + 98192626855594285734732*t^9 + 62499606993585762870156918*t^8 - 6905658330624616395723653852*t^7 + 223956376818182373216633603913*t^6 + 16324204916868172324680557085219*t^5 - 2220586541570340168651243053198427*t^4 + 94004830259811067139569289252066743*t^3 + 1537386082280532176762877273831044293*t^2 - 395405781742667195010658725943706972519*t + 14915769363385151583217201855136979828889, t^22 - 15*t^21 - 4891*t^20 - 381565*t^19 + 3308393*t^18 + 1833752011*t^17 + 133662385593*t^16 - 180916764338*t^15 - 436371235583256*t^14 - 21927654588058614*t^13 - 979435238266618092*t^12 + 4396684784578848614988*t^10 + 441866820850174285806294*t^9 + 39473435995948902865362264*t^8 + 73464450325793791443868658*t^7 - 243644849505495109323590404257*t^6 - 15005077246818219005514451462171*t^5 - 121524636603351949528177480523297*t^4 + 62916618677826304778451886507288765*t^3 + 3620296258273511254957743257731168819*t^2 + 49841064925546285085377150329038694015*t - 14915769363385151583217201855136979828889, 746.500
67, 5*x0^2 - x0*x1 + 2*x1^2 - x0*x2 - 2*x1*x2 - x2^2 + 2*x0*x3 + 4*x1*x3 + x2*x3 + 5*x0*x4, -2*x0^3 - 3*x0^2*x1 + 4*x0*x1^2 - 2*x1^3 + 4*x0^2*x2 + 4*x0*x1*x2 - x1^2*x2 - 4*x0*x2^2 + 5*x1*x2^2 - 3*x2^3 - 4*x0^2*x3 + 5*x0*x1*x3 - x1^2*x3 + 3*x0*x2*x3 - x1*x2*x3 + x2^2*x3 + 4*x0*x3^2 - 3*x1*x3^2 + 3*x2*x3^2 - 2*x0^2*x4 - 3*x0*x1*x4 + 4*x1^2*x4 - 3*x0*x2*x4 + 2*x2^2*x4 + 2*x0*x3*x4 + 3*x1*x3*x4 - 5*x2*x3*x4 + x0*x4^2 - 3*x1*x4^2 + x2*x4^2, t^22 - 22*t^21 - 2546*t^20 + 40401*t^19 - 8722127*t^18 + 241813452*t^17 - 58055379601*t^16 + 1809167643380*t^15 + 163639213343721*t^14 - 12588098004255871*t^13 + 27206534396294947*t^12 - 122130132904968017083*t^10 + 253664286043618571481391*t^9 - 14802538498480838574510849*t^8 - 734644503257937914438686580*t^7 + 105825540694305956574892801849*t^6 - 1978691505074929978749158434572*t^5 + 320383132863382412392467903197783*t^4 - 6661759624711020505953729159595281*t^3 + 1884537778279362023128688271147731714*t^2 + 73100228557467884791886487149256751222*t - 14915769363385151583217201855136979828889, t^22 - 112*t^21 + 3484*t^20 - 103247*t^19 + 902289*t^18 + 282115694*t^17 - 60755629815*t^16 + 6151169987492*t^15 - 127274943711783*t^14 + 10151691938916025*t^13 - 1496359391796222085*t^12 + 98433241445795118246*t^11 - 6717157309773240939565*t^10 + 204567972615821428614025*t^9 - 11513085498818430002397327*t^8 + 2497791311076988909091534372*t^7 - 110747658866134140601632001935*t^6 + 2308473422587418308540684840334*t^5 + 33143082710005077144048403779081*t^4 - 17024496818705941292992863407854607*t^3 + 2578841170277021715860310265781106556*t^2 - 372146618110745595304149389123488915312*t + 14915769363385151583217201855136979828889, 733.140
41, -5*x0^2 + 4*x0*x1 + 4*x1^2 - 3*x0*x2 - 3*x1*x2 + 2*x2^2 + 3*x0*x3 + x1*x3 - 5*x2*x3 - 5*x0*x4 + 3*x1*x4 + 2*x2*x4, 4*x0^3 - 5*x0^2*x1 + 3*x0*x1^2 - 2*x1^3 - 5*x0^2*x2 - 4*x0*x1*x2 - 3*x1^2*x2 - x0*x2^2 + 3*x1*x2^2 + 2*x2^3 + x0^2*x3 + 2*x1^2*x3 + 4*x0*x2*x3 - x1*x2*x3 - 2*x2^2*x3 - 2*x0*x3^2 - x1*x3^2 + 5*x2*x3^2 + 4*x0^2*x4 - 5*x0*x1*x4 - 2*x1^2*x4 - x0*x2*x4 + 4*x1*x2*x4 + 2*x2^2*x4 + 2*x0*x3*x4 - x1*x3*x4 + x2*x3*x4 + 2*x0*x4^2 + 3*x1*x4^2, t^22 - 93*t^21 + 3280*t^20 - 119351*t^19 + 3928497*t^18 + 14128805*t^17 - 3359829829*t^16 + 38000833928*t^15 - 389508547762*t^14 + 95819102749452*t^13 - 982145803181883*t^12 - 134226593101524010*t^11 - 1650987095148745323*t^10 + 270761883604394232972*t^9 - 1850206204630027258642*t^8 + 303433817559324470417288*t^7 - 45097851134754599415769429*t^6 + 318795154573265271732163205*t^5 + 149004855247544188007613082017*t^4 - 7609704098694756689301082135991*t^3 + 351546893573504252688838724028880*t^2 - 16755603814947146443781775684026493*t + 302862043149743582494593171234930481, t^22 + 11*t^21 - 984*t^20 + 25215*t^19 - 1998709*t^18 - 93250113*t^17 + 1042705809*t^16 + 57001250892*t^15 - 1168525643286*t^14 - 31939700916484*t^13 + 4255965147121493*t^12 - 7154277412311229733*t^10 + 90253961201464744324*t^9 + 5550618613890081775926*t^8 - 455150726338986705625932*t^7 - 13995884834923841197997409*t^6 + 2104048020183550793432277153*t^5 + 75809487757522481617908410149*t^4 - 1607683964512976765345299042815*t^3 + 105464068072051275806651617208664*t^2 - 1981845612520630224533328306712811*t - 302862043149743582494593171234930481, 438.020
41, -2*x0^2 + 3*x0*x1 + 2*x1^2 + 2*x1*x2 + 4*x2^2 - 3*x0*x3 - 3*x1*x3 + 4*x2*x3 - 3*x0*x4 - 5*x1*x4 - 3*x2*x4, 3*x0^3 + 4*x0*x1^2 - 2*x1^3 - 3*x0^2*x2 - 5*x0*x1*x2 - 4*x1*x2^2 - 4*x0^2*x3 + 4*x0*x1*x3 - 4*x0*x2*x3 - 5*x1*x2*x3 + 5*x2^2*x3 + x0*x3^2 - x1*x3^2 + 2*x2*x3^2 + 4*x0^2*x4 + 5*x0*x1*x4 + 5*x1^2*x4 - 3*x0*x2*x4 + 4*x1*x2*x4 - 2*x2^2*x4 + 5*x0*x3*x4 - x1*x3*x4 - 5*x2*x3*x4 + 4*x0*x4^2 - 4*x1*x4^2 + x2*x4^2, t^22 - 84*t^21 + 2214*t^20 - 8405*t^19 - 3032524*t^18 + 161068377*t^17 - 2085411618*t^16 - 80751772097*t^15 + 4089839751501*t^14 + 31939700916484*t^13 - 1309527737575844*t^12 + 2201316126864993764*t^10 - 90253961201464744324*t^9 - 19427165148615286215741*t^8 + 644796862313564499636737*t^7 + 27991769669847682395994818*t^6 - 3634264762135224097746660537*t^5 + 115021291770034110040964484364*t^4 + 535894654837658921781766347605*t^3 - 237294153162115370564966138719494*t^2 + 15134093768339358078254507069443284*t - 302862043149743582494593171234930481, t^22 + 2*t^21 - 1312*t^20 - 28577*t^19 - 2205472*t^18 + 53689459*t^17 + 2317124020*t^16 + 71251563615*t^15 - 2142297012691*t^14 - 111788953207694*t^13 + 4583347081515454*t^12 - 134226593101524010*t^11 + 7704606444027478174*t^10 - 315888864205126605134*t^9 - 10176134125465149922531*t^8 + 568938407923733382032415*t^7 + 31101966299830758217772020*t^6 + 1211421587378408032582220179*t^5 - 83651848560024807302519624992*t^4 - 1822041826448040334058005581857*t^3 - 140618757429401701075535489611552*t^2 + 360335565912841859006059692129602*t + 302862043149743582494593171234930481, 419.940
67, -x0^2 - 2*x0*x1 + 5*x1^2 - 4*x0*x2 - 4*x1*x2 - x2^2 - 5*x0*x3 + 5*x1*x3 + 4*x0*x4 - 5*x1*x4 + 5*x2*x4, x0^3 + 5*x0^2*x1 + 5*x0*x1^2 - 3*x1^3 - 5*x0^2*x2 - 4*x0*x1*x2 - 3*x1^2*x2 + 3*x0*x2^2 - 2*x1*x2^2 + 2*x2^3 - 3*x0^2*x3 + 2*x0*x1*x3 - 4*x1^2*x3 + 2*x0*x2*x3 + x1*x2*x3 - 2*x2^2*x3 - 5*x0*x3^2 - 2*x1*x3^2 + 4*x2*x3^2 + 5*x0^2*x4 + 3*x0*x1*x4 - 3*x1^2*x4 + x0*x2*x4 + 5*x1*x2*x4 - 3*x2^2*x4 - 3*x0*x3*x4 - 5*x1*x3*x4 + 5*x2*x3*x4 - 2*x2*x4^2, t^22 + 35*t^21 - 8911*t^20 - 462367*t^19 - 2706867*t^18 + 2035263221*t^17 + 237622018832*t^16 - 542750293014*t^15 - 624253295348269*t^14 - 30455075816748075*t^13 + 54413068792589894*t^12 + 174992429236969099104*t^11 + 244260265809936034166*t^10 - 613703917847464285842075*t^9 - 56468943160871347154615461*t^8 - 220393350977381374331605974*t^7 + 433146399120880194353049607568*t^6 + 16653986834380660654472083490981*t^5 - 99429248130015231432145211337243*t^4 - 76240137927248345790359344826479327*t^3 - 6595882223977767080950408949017060999*t^2 + 116295818159607998532546684101090286035*t + 14915769363385151583217201855136979828889, t^22 - 169*t^21 + 4757*t^20 + 740685*t^19 - 83311351*t^18 + 3727957385*t^17 + 124211509844*t^16 - 23700096128278*t^15 + 927288875614419*t^14 + 10151691938916025*t^13 - 2666240370836904806*t^12 + 11968753024686865674134*t^10 - 204567972615821428614025*t^9 - 83881051491391418588894811*t^8 + 9623842992678986679146794198*t^7 - 226417435904096465230003203956*t^6 - 30504827369905170505716192532985*t^5 + 3060211303557135456300469282268479*t^4 - 122132259786368709275818367925913485*t^3 - 3521110059416702727424654401354972413*t^2 + 561542664827821478628582560373835952569*t - 14915769363385151583217201855136979828889, 722.100
59, 2*x0^2 + x0*x1 - 4*x1^2 - 3*x0*x2 - 5*x1*x2 - 2*x2^2 - 2*x0*x3 + 2*x1*x3 + 4*x2*x3 + 3*x0*x4 + 5*x1*x4 - 3*x2*x4, -2*x0^3 + 3*x0*x1^2 + x1^3 - x0^2*x2 - x0*x1*x2 - 4*x1^2*x2 + x0*x2^2 - 4*x1*x2^2 + 5*x2^3 - x0*x1*x3 - 2*x1^2*x3 - x0*x2*x3 - 4*x1*x2*x3 + 5*x2^2*x3 + 3*x0*x3^2 - 2*x1*x3^2 - 4*x2*x3^2 + 3*x0^2*x4 - 4*x1^2*x4 - x0*x2*x4 - 4*x1*x2*x4 + 4*x2^2*x4 + 5*x1*x3*x4 - x2*x3*x4 - 4*x0*x4^2 + 3*x1*x4^2 - 2*x2*x4^2, t^22 + 76*t^21 + 118*t^20 - 31329*t^19 - 4723717*t^18 - 1078445129*t^17 - 40035760744*t^16 - 970152273743*t^15 - 131898528695407*t^14 + 2642947876877778*t^13 + 615072703124500669*t^12 + 27600304678234635654*t^11 + 2141068079576386828789*t^10 + 32025553528311588903858*t^9 - 5563550326835018805686887*t^8 - 142447882896511707911643503*t^7 - 20462948047394551432176962344*t^6 - 1918766789229799813756450522649*t^5 - 29255803741402678059185431002637*t^4 - 675427468986296610844672341843489*t^3 + 8855604593375888897741259593059078*t^2 + 19854265498348742908735904007638452876*t + 909377607891473342964601076981440190281, t^22 - 194*t^21 + 16048*t^20 - 922465*t^19 + 47853307*t^18 - 1466200681*t^17 - 17158183176*t^16 + 4344594965023*t^15 - 445468615782601*t^14 + 31421713647324694*t^13 - 1082874477331867375*t^12 + 3769486055592230332375*t^10 - 380748247503260001412534*t^9 + 18790103934027705022980241*t^8 - 637918779927856778908664383*t^7 + 8769834877454807756647269576*t^6 + 2608660466256244690612702395961*t^5 - 296374011815079303816965453200627*t^4 + 19887586586818733541537574509836065*t^3 - 1204362224699120890092811304656034608*t^2 + 50680625087890212161773228651077103394*t - 909377607891473342964601076981440190281, 610.110
61, -3*x0^2 - 3*x0*x1 - 2*x0*x2 + 2*x1*x2 + x2^2 + 2*x2*x3 + 4*x0*x4 - 5*x1*x4 + x2*x4, 3*x0^3 - 2*x1^3 - 3*x0^2*x2 + 2*x0*x1*x2 + 4*x1^2*x2 - 3*x2^3 + 3*x0^2*x3 + 4*x0*x1*x3 + 3*x1^2*x3 + 2*x0*x2*x3 - 2*x1*x2*x3 - x2^2*x3 + 5*x0*x3^2 - 3*x1*x3^2 - 5*x2*x3^2 - 4*x0^2*x4 + 3*x1^2*x4 + x0*x2*x4 - 3*x1*x2*x4 - 5*x2^2*x4 - 4*x1*x3*x4 - x2*x3*x4 + 5*x0*x4^2 + 3*x1*x4^2 - 3*x2*x4^2, t^22 - 82*t^21 - 488*t^20 + 215818*t^19 - 18839423*t^18 + 387683548*t^17 + 59966337371*t^16 - 3297303959104*t^15 + 106853256424714*t^14 + 2875609694959215*t^13 - 713342911662882601*t^12 + 2654348974297586158321*t^10 - 39815234614463792374815*t^9 - 5505119772693193692357754*t^8 + 632117282135124358087196224*t^7 - 42776561701987868669931981971*t^6 - 1029047427985849009693575002908*t^5 + 186073825996155483431377508561543*t^4 - 7931677064751784341930284642057098*t^3 + 66735489786187426876930670781445928*t^2 + 41726364988813688654800901906099066482*t - 1893461025894826042494075073080422272921, t^22 - 40*t^21 - 3050*t^20 - 5674525*t^18 + 1107667280*t^17 + 16047329719*t^16 - 1339529733386*t^15 - 12570971344084*t^14 - 8626829084877645*t^13 - 11694146092834141*t^12 + 44227260523098721262*t^11 - 43513917611435838661*t^10 - 119445703843391377124445*t^9 - 647661149728611022630324*t^8 - 256797645867394270472923466*t^7 + 11447248906165767672235319119*t^6 + 2940135508530997170553071436880*t^5 - 56046333131372133563667924265525*t^4 - 417096811163671417980816692384037050*t^2 - 20354324384787165197463854588341008040*t + 1893461025894826042494075073080422272921, 624.440
41, -4*x0^2 + 3*x0*x1 - 2*x1^2 + 2*x0*x2 + x1*x2 - 5*x2^2 + 4*x0*x3 + x1*x3 + 5*x2*x3 + x0*x4 - 4*x1*x4 + x2*x4, -2*x0^3 + 3*x0^2*x1 + 3*x0*x1^2 - 2*x1^3 - 3*x0^2*x2 + x0*x1*x2 - 2*x1^2*x2 - 3*x0*x2^2 + 4*x1*x2^2 + 4*x2^3 + 4*x0^2*x3 - 4*x0*x1*x3 + x1^2*x3 - 3*x0*x2*x3 - 4*x1*x2*x3 - 4*x2^2*x3 - 2*x0*x3^2 + 3*x1*x3^2 - 4*x2*x3^2 - 4*x0^2*x4 + 5*x0*x1*x4 + 4*x1^2*x4 + 2*x2^2*x4 - 4*x0*x3*x4 + 2*x1*x3*x4 - 2*x0*x4^2 - 3*x1*x4^2 + 3*x2*x4^2, t^22 - 30*t^21 - 5658*t^20 + 85731*t^19 + 17368092*t^18 - 73469786*t^17 - 40202101747*t^16 + 118752606025*t^15 + 84718109138235*t^14 - 367306560539566*t^13 - 164673113000162383*t^12 + 276815502953272965823*t^10 + 1037920553816844559726*t^9 - 402419849507030928754635*t^8 - 948230679872888970054025*t^7 + 539619115302063655078344547*t^6 + 1657734803780979413007248666*t^5 - 658758307410195357507342046812*t^4 - 5466125479344121002174016745571*t^3 + 606418391414294835888246798949818*t^2 + 5405033488692627885090895381944030*t - 302862043149743582494593171234930481, t^22 - 52*t^21 - 4756*t^20 + 341243*t^19 + 6892100*t^18 - 921198086*t^17 - 5445241447*t^16 + 1752788464929*t^15 + 17722638923171*t^14 - 3832764109978080*t^13 - 22589353473183309*t^12 + 7677761125407173372*t^11 - 37972703188421142429*t^10 - 10830475344175769318880*t^9 + 84184382310666240268211*t^8 + 13995884834923841197997409*t^7 - 73089620804602281811764247*t^6 - 20785444078176895716937040966*t^5 + 261412026750077522820373828100*t^4 + 21757322986408952224339713712763*t^3 - 509742995681581166398816149841876*t^2 - 9368724713733888334157551995369652*t + 302862043149743582494593171234930481, 425.660
